emoji,name,category,rgi,file,url,width,height,bytes,sha256
🇯🇴,Jordan Flag,Flags,1f1ef_1f1f4,Flags/jordan-flag__1f1ef_1f1f4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ef_1f1f4/512.png,512,512,104988,0fd40b3ec55711618dbbbbd246baf585f986318ce093add41cd1e2b1e1d9b329
🇯🇵,Japan Flag,Flags,1f1ef_1f1f5,Flags/japan-flag__1f1ef_1f1f5.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ef_1f1f5/512.png,512,512,83491,dbe4121cad63b6f10d2904bcbc598e4279b4445f1de45b2e3911f478d7d07286
🇰🇪,Kenya Flag,Flags,1f1f0_1f1ea,Flags/kenya-flag__1f1f0_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1ea/512.png,512,512,111137,fd6a5e0dfec34730f1eea76a83bf8b31aef40d932ba233eea9e272f5b5e96eff
🇰🇬,Kyrgyzstan Flag,Flags,1f1f0_1f1ec,Flags/kyrgyzstan-flag__1f1f0_1f1ec.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1ec/512.png,512,512,100871,0aa84e0770a8e561f6da592a304e4c617be9e9509824e8401f55fece6171165f
🇰🇭,Cambodia Flag,Flags,1f1f0_1f1ed,Flags/cambodia-flag__1f1f0_1f1ed.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1ed/512.png,512,512,123017,224c10dcfd852a86c7709f571ed6c86cbeb2414f61a14516c261352fcba467ff
🇰🇮,Kiribati Flag,Flags,1f1f0_1f1ee,Flags/kiribati-flag__1f1f0_1f1ee.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1ee/512.png,512,512,124172,7498949128ace2a016d8d477a335df6e63dfa3cce3179e31419b43b43bf566ac
🇰🇲,Comoros Flag,Flags,1f1f0_1f1f2,Flags/comoros-flag__1f1f0_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1f2/512.png,512,512,105154,173bfbc5048b10c115e675ee6c8cd8e813ee6ffd4be4dbfee3c35e93188c3230
🇰🇳,St. Kitts & Nevis Flag,Flags,1f1f0_1f1f3,Flags/st-kitts-nevis-flag__1f1f0_1f1f3.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1f3/512.png,512,512,110551,6f43325034e7644e1a90484df1716bfcd99281427abb1424a4c53ecedde47c13
🇰🇵,North Korea Flag,Flags,1f1f0_1f1f5,Flags/north-korea-flag__1f1f0_1f1f5.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1f5/512.png,512,512,93101,e134753cc5dc027bb9fc27e47a2f3ae090175bc4847c8a67f9f267c2bbe8084d
🇰🇷,South Korea Flag,Flags,1f1f0_1f1f7,Flags/south-korea-flag__1f1f0_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1f7/512.png,512,512,113031,75e0d9ecb125039002cc2ae5a9be48a62ecfa78a6c21968c408a9389f2c30864
🇰🇼,Kuwait Flag,Flags,1f1f0_1f1fc,Flags/kuwait-flag__1f1f0_1f1fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1fc/512.png,512,512,96225,7e0cd62a4f96515effc60eb4cc0736952dab25c8a9afaca3e0855894c0f4622e
🇰🇾,Cayman Islands Flag,Flags,1f1f0_1f1fe,Flags/cayman-islands-flag__1f1f0_1f1fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1fe/512.png,512,512,147960,ed4efe6d40a91f3842681be486692c0d93f292d6815a52134f85a55102fb678a
🇰🇿,Kazakhstan Flag,Flags,1f1f0_1f1ff,Flags/kazakhstan-flag__1f1f0_1f1ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f0_1f1ff/512.png,512,512,121834,af74b6c33711db14eca5725ed8dba20b541fbccebda465046e1eceae94b764ef
🇱🇦,Laos Flag,Flags,1f1f1_1f1e6,Flags/laos-flag__1f1f1_1f1e6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1e6/512.png,512,512,102351,efe211daa4f87563e24915177e2bed6a8d3ffd7ef3db59563058b70bb1c23338
🇱🇧,Lebanon Flag,Flags,1f1f1_1f1e7,Flags/lebanon-flag__1f1f1_1f1e7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1e7/512.png,512,512,92745,7e5bcd8a5020d420da38b7acf3b06a5296fe933a280d267e11aa8dbce96dd6b3
🇱🇨,St. Lucia Flag,Flags,1f1f1_1f1e8,Flags/st-lucia-flag__1f1f1_1f1e8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1e8/512.png,512,512,96488,37346bbc7f39a295e29cda1d3675ebdda61a0c59a93ca9dc80e9b3c848b672c9
🇱🇮,Liechtenstein Flag,Flags,1f1f1_1f1ee,Flags/liechtenstein-flag__1f1f1_1f1ee.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1ee/512.png,512,512,105152,bbf5e7e618c91a8a4b8fec4c2c6c0c82aeac0740f15fe41eb1dcd289c8a7c2e5
🇱🇰,Sri Lanka Flag,Flags,1f1f1_1f1f0,Flags/sri-lanka-flag__1f1f1_1f1f0.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1f0/512.png,512,512,123188,dd6001c11ffd10c69b5aeb8128284703f2bfa266f432c211fe2959bb0ef3f7aa
🇱🇷,Liberia Flag,Flags,1f1f1_1f1f7,Flags/liberia-flag__1f1f1_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1f7/512.png,512,512,120499,2f9c0a8cd6b49f1f5f8f0b8848575473a3aa77157792570c80d035b930d4cad4
🇱🇸,Lesotho Flag,Flags,1f1f1_1f1f8,Flags/lesotho-flag__1f1f1_1f1f8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1f8/512.png,512,512,103740,1eb5955f56b9356e1a2590f7924cab124124033b1298913424b92bdb72ae06b8
🇱🇹,Lithuania Flag,Flags,1f1f1_1f1f9,Flags/lithuania-flag__1f1f1_1f1f9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1f9/512.png,512,512,92053,f99f5009ed3f8f41f30ebdbc22181f1bb45f5998e96f9819a48a058ba884b4cf
🇱🇺,Luxembourg Flag,Flags,1f1f1_1f1fa,Flags/luxembourg-flag__1f1f1_1f1fa.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1fa/512.png,512,512,87816,081356bb5b744a892e0b53260f82bbacc26ab8ecda2b4e38dc4c622185b51893
🇱🇻,Latvia Flag,Flags,1f1f1_1f1fb,Flags/latvia-flag__1f1f1_1f1fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1fb/512.png,512,512,98537,381f2302dd2c58985dfebfb3056668287c3a828ba20d82d133474ffcc5e20110
🇱🇾,Libya Flag,Flags,1f1f1_1f1fe,Flags/libya-flag__1f1f1_1f1fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f1_1f1fe/512.png,512,512,94852,dbe74363027ecbe1f849af218c24fe1efd46a94707b5177388e2fb83b4567907
🇲🇦,Morocco Flag,Flags,1f1f2_1f1e6,Flags/morocco-flag__1f1f2_1f1e6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1e6/512.png,512,512,101060,da74eade0f696960a60700661aa2875968f88de8b4b01460025cee983c580b91
🇲🇨,Monaco Flag,Flags,1f1f2_1f1e8,Flags/monaco-flag__1f1f2_1f1e8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1e8/512.png,512,512,110321,f1395cc1c614113d431bfbc68dbbacaef9e9dafef04758fc4d04151b67033361
🇲🇩,Moldova Flag,Flags,1f1f2_1f1e9,Flags/moldova-flag__1f1f2_1f1e9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1e9/512.png,512,512,108568,1dd5295701099dee048db8fc778900139525c8172a4442ddfffa64acf689ce33
🇲🇪,Montenegro Flag,Flags,1f1f2_1f1ea,Flags/montenegro-flag__1f1f2_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1ea/512.png,512,512,111264,1d5aacf6dd8843343fb656680a3a4c8023869300a1af2231fe8c9015be891ced
🇲🇫,St Martin Flag,Flags,1f1f2_1f1eb,Flags/st-martin-flag__1f1f2_1f1eb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1eb/512.png,512,512,91608,9a2d70156eeebdc7dcea4e648debd252866aa32d67ae7f515357b01f2ec82ebc
🇲🇬,Madagascar Flag,Flags,1f1f2_1f1ec,Flags/madagascar-flag__1f1f2_1f1ec.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1ec/512.png,512,512,84743,8efb7d0580f7da28594766828763683590a9ba6c94300e96bd73cae899c22b4d
🇲🇭,Marshall Islands Flag,Flags,1f1f2_1f1ed,Flags/marshall-islands-flag__1f1f2_1f1ed.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1ed/512.png,512,512,122942,3b74556f575ca59c2c4186e0e9855ebbc30432e38595574b3d2bc8abc121eedf
🇲🇰,Macedonia Flag,Flags,1f1f2_1f1f0,Flags/macedonia-flag__1f1f2_1f1f0.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f0/512.png,512,512,84958,3a4778571abb47d4c822abaf9d8b333249638f3666e4b9a5b9d77e2f88e923fa
🇲🇱,Mali Flag,Flags,1f1f2_1f1f1,Flags/mali-flag__1f1f2_1f1f1.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f1/512.png,512,512,84839,be82cab5a9ff12d08e3056eaacc31ef4e10d08ab3f8c760b06b8684461acfa19
🇲🇲,Myanmar Flag,Flags,1f1f2_1f1f2,Flags/myanmar-flag__1f1f2_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f2/512.png,512,512,97084,7d873dd09042eacd9d5ff32d43f63a7a7046731fa51d8c638e8e1c30ac9b47ea
🇲🇳,Mongolia Flag,Flags,1f1f2_1f1f3,Flags/mongolia-flag__1f1f2_1f1f3.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f3/512.png,512,512,106542,4e48ca0b1be12ccd6c2aa3ad9014ef81657f17698835630d59d4884f0c97bab4
🇲🇴,Macau Sar China Flag,Flags,1f1f2_1f1f4,Flags/macau-sar-china-flag__1f1f2_1f1f4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f4/512.png,512,512,117836,3058a1ccdfbf6f72d812d29f7f6c8dc616a8f10bfcf06b955bb0148d5485e035
🇲🇵,Northern Mariana Islands Flag,Flags,1f1f2_1f1f5,Flags/northern-mariana-islands-flag__1f1f2_1f1f5.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f5/512.png,512,512,146381,d376e6da576f7b05034c3512266eb2633cdea3d9a9c5c4a905ddaf29d5726fc1
🇲🇶,Martinique Flag,Flags,1f1f2_1f1f6,Flags/martinique-flag__1f1f2_1f1f6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f6/512.png,512,512,95625,ef612a1b6565819a52891a6feb9152e5a682bc0eaf64e7ff87693a295e567bb0
🇲🇷,Mauritania Flag,Flags,1f1f2_1f1f7,Flags/mauritania-flag__1f1f2_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f7/512.png,512,512,110588,6fe56c8132bd87217c5a926a8dcff78d4b3fd8a35539448bf759ed1f8227dd0c
🇲🇸,Montserrat Flag,Flags,1f1f2_1f1f8,Flags/montserrat-flag__1f1f2_1f1f8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f8/512.png,512,512,128471,584eae6e127907cde569acd0e2beac2d1851420b0177ec3e712082e7d5e3dd06
🇲🇹,Malta Flag,Flags,1f1f2_1f1f9,Flags/malta-flag__1f1f2_1f1f9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1f9/512.png,512,512,83695,9a3224397dbbe72ff99779be978f4a85f4530f49223134a268db0ce7fdb33536
🇲🇺,Mauritius Flag,Flags,1f1f2_1f1fa,Flags/mauritius-flag__1f1f2_1f1fa.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1fa/512.png,512,512,96551,95488c5771b7343686847720f5c615e76df9a41bd60b9872bbe0829fca3e684c
🇲🇻,Maldives Flag,Flags,1f1f2_1f1fb,Flags/maldives-flag__1f1f2_1f1fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1fb/512.png,512,512,97192,a7764858aeee2cf7fd8e1ee961b269b2789a996f5cb11795158ef6c2bae96b34
🇲🇼,Malawi Flag,Flags,1f1f2_1f1fc,Flags/malawi-flag__1f1f2_1f1fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1fc/512.png,512,512,111424,3d424137012c23401d0b43a563dd110854fbca757fd937c5ecd5eb31bd5d325d
🇲🇽,Mexico Flag,Flags,1f1f2_1f1fd,Flags/mexico-flag__1f1f2_1f1fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1fd/512.png,512,512,115043,703201de557bce1a1c2a6930a2657ac8a0d6656ae09045c747b8a4114922d1ee
🇲🇾,Malaysia Flag,Flags,1f1f2_1f1fe,Flags/malaysia-flag__1f1f2_1f1fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1fe/512.png,512,512,123318,137217b5f54afcd82c36eec0f19807c5e428e1273eebf347f448d9b461f058b8
🇲🇿,Mozambique Flag,Flags,1f1f2_1f1ff,Flags/mozambique-flag__1f1f2_1f1ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f2_1f1ff/512.png,512,512,112583,489212d35341cf98256d52d47a1c84d546f0f5aabc7a876fa5e8878e192354c8
🇳🇦,Namibia Flag,Flags,1f1f3_1f1e6,Flags/namibia-flag__1f1f3_1f1e6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1e6/512.png,512,512,118315,447301f766d287350a5a4d78333309c1b2a57eedac72f7109a7c7893f150d36f
🇳🇨,New Caledonia Flag,Flags,1f1f3_1f1e8,Flags/new-caledonia-flag__1f1f3_1f1e8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1e8/512.png,512,512,111929,2bff0822af22fc3f4adb4cc9867a176ce8dbaad257aa8b2928e3ae02b480982c
🇳🇪,Niger Flag,Flags,1f1f3_1f1ea,Flags/niger-flag__1f1f3_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1ea/512.png,512,512,119399,209559f0c1742c2d7f6fca2bbe900ecf4743b1d4d39dda47ddb911ef6d740dad
🇳🇫,Norfolk Island Flag,Flags,1f1f3_1f1eb,Flags/norfolk-island-flag__1f1f3_1f1eb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1eb/512.png,512,512,122637,9776c6eb4572ce3d9048d84b991aa354b472c39cfe86c8f9cc21f4c11d942e05
🇳🇬,Nigeria Flag,Flags,1f1f3_1f1ec,Flags/nigeria-flag__1f1f3_1f1ec.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1ec/512.png,512,512,92987,2f9dc69989056634acd398ff964a42dfddd225aa4b8b1cc78432f277a40993ae
🇳🇮,Nicaragua Flag,Flags,1f1f3_1f1ee,Flags/nicaragua-flag__1f1f3_1f1ee.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1ee/512.png,512,512,99737,1e6edb40c3e3320367fbed070db232ac81b900dce3bf861f09a6194f22f64f25
🇳🇱,Netherlands Flag,Flags,1f1f3_1f1f1,Flags/netherlands-flag__1f1f3_1f1f1.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1f1/512.png,512,512,97146,bdc2f60fd6adb574b934307972a7a317ec6b919864bb23898fc20ac391a9e6bb
🇳🇴,Norway Flag,Flags,1f1f3_1f1f4,Flags/norway-flag__1f1f3_1f1f4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1f4/512.png,512,512,95966,930ffc11a5198d16446945a2aec8a6d86ea06fe7f2e1a8f245c3f9f6ac36f544
🇳🇵,Nepal Flag,Flags,1f1f3_1f1f5,Flags/nepal-flag__1f1f3_1f1f5.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1f5/512.png,512,512,98389,f70d910ae8bcd4b71ee5515864053f08cf02a0d55ed672a8de3c48f17824f6b5
🇳🇷,Nauru Flag,Flags,1f1f3_1f1f7,Flags/nauru-flag__1f1f3_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1f7/512.png,512,512,104181,2926d40c1895eb4ced04663b5c579c2a042f4f28e9d55bf12d312ebb6440e1a0
🇳🇺,Niue Flag,Flags,1f1f3_1f1fa,Flags/niue-flag__1f1f3_1f1fa.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1fa/512.png,512,512,98901,08906f152718e1e7c6666fbe641285b32da11be92cda8730d531ff4b1559eb5c
🇳🇿,New Zealand Flag,Flags,1f1f3_1f1ff,Flags/new-zealand-flag__1f1f3_1f1ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f3_1f1ff/512.png,512,512,123522,2b9ad8d791ee9961af4176bbae09efc7326257c22598ca4483d1eab069f38187
🇴🇲,Oman Flag,Flags,1f1f4_1f1f2,Flags/oman-flag__1f1f4_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f4_1f1f2/512.png,512,512,93018,a79e3cd10101984c1e746033f1a70f873206d5f6ec46074861b859ed167995fb
🇵🇦,Panama Flag,Flags,1f1f5_1f1e6,Flags/panama-flag__1f1f5_1f1e6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1e6/512.png,512,512,96912,8be9164fd0cfb62a0277a43204ade37b7305654c14b4e9333a1b98801e5aab44
🇵🇪,Peru Flag,Flags,1f1f5_1f1ea,Flags/peru-flag__1f1f5_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1ea/512.png,512,512,83214,18782b5638c929ab5cb29b1d3402afd56e9ed73202b908ab2fbebe4034df1b24
🇵🇫,French Polynesia Flag,Flags,1f1f5_1f1eb,Flags/french-polynesia-flag__1f1f5_1f1eb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1eb/512.png,512,512,111269,90148aebc3682563a119ceddf5bb089ed6b121954c18236e71aa1ddb468204cc
🇵🇬,Papua New Guinea Flag,Flags,1f1f5_1f1ec,Flags/papua-new-guinea-flag__1f1f5_1f1ec.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1ec/512.png,512,512,131002,2bbefb190734d3ce7011f3635d756cc21058afdbcdba41ca2710b85911a69b2d
🇵🇭,Philippines Flag,Flags,1f1f5_1f1ed,Flags/philippines-flag__1f1f5_1f1ed.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1ed/512.png,512,512,106906,4de74c0737d5b3e90caedec5dea70ee76c30da4fe8b201adadd39ac457de5fc3
🇵🇰,Pakistan Flag,Flags,1f1f5_1f1f0,Flags/pakistan-flag__1f1f5_1f1f0.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1f0/512.png,512,512,101714,dba252c13e88182b20a96fce1e619d896534a77d3787e78caab4e42457d0262e
🇵🇱,Poland Flag,Flags,1f1f5_1f1f1,Flags/poland-flag__1f1f5_1f1f1.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1f1/512.png,512,512,83272,af3aedb4953ae8bfd60afa4f39d0a62c7e255d6709ad0c4abaa910f50a9737f0
🇵🇲,St Pierre Miquelon Flag,Flags,1f1f5_1f1f2,Flags/st-pierre-miquelon-flag__1f1f5_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1f2/512.png,512,512,187874,5958b5adbaf81477eb2e0b622b6683dc109a1496f4cc9d81bbefa65a4008d978
🇵🇳,Pitcairn Islands Flag,Flags,1f1f5_1f1f3,Flags/pitcairn-islands-flag__1f1f5_1f1f3.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1f3/512.png,512,512,144499,9d9878a008414afbaa4c8c5987f9f44bc0564a22aa3bcb213ffa487f0fcefe2f
🇵🇷,Puerto Rico Flag,Flags,1f1f5_1f1f7,Flags/puerto-rico-flag__1f1f5_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1f7/512.png,512,512,89172,69a568389e3ce9d2132b503126bd46cea611ed629c8d3eaf667c83833b1ade10
🇵🇸,Palestinian Territories Flag,Flags,1f1f5_1f1f8,Flags/palestinian-territories-flag__1f1f5_1f1f8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1f8/512.png,512,512,100639,6e9342b48ff8659611710adaa22e7beb1e2a88e71c670bb2962eb2741fd32373
🇵🇹,Portugal Flag,Flags,1f1f5_1f1f9,Flags/portugal-flag__1f1f5_1f1f9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1f9/512.png,512,512,95973,14c9f4aa2420ac413f02223e7eb4cfe6912a505c1d7d22b3190d82f234a9e74e
🇵🇼,Palau Flag,Flags,1f1f5_1f1fc,Flags/palau-flag__1f1f5_1f1fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1fc/512.png,512,512,96938,f1faf9a75b45f34c41b18ab06b52fcf6491fae8324b081c236cda6e90c5f17a1
🇵🇾,Paraguay Flag,Flags,1f1f5_1f1fe,Flags/paraguay-flag__1f1f5_1f1fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f5_1f1fe/512.png,512,512,107779,281faaed5c3df3321fa9b85207a38b00b05aa19ed13a2eab50b43ce02c2f112b
🇶🇦,Qatar Flag,Flags,1f1f6_1f1e6,Flags/qatar-flag__1f1f6_1f1e6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f6_1f1e6/512.png,512,512,91381,1780185e56163d7a62d1e2c77bac6588d0c9896b7c952f6a2df71d5c47bec504
🇷🇪,Réunion Flag,Flags,1f1f7_1f1ea,Flags/r-union-flag__1f1f7_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f7_1f1ea/512.png,512,512,93378,e3e8e1c2a10b59c4f1517b7c19af8c47b29f5120556c2f907c39a716f7c2bce3
🇷🇴,Romania Flag,Flags,1f1f7_1f1f4,Flags/romania-flag__1f1f7_1f1f4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f7_1f1f4/512.png,512,512,84041,6eb1f8a895feeb09ecc2244b447976774658415a5f31c48e1a8fe283b4334366
🇷🇸,Serbia Flag,Flags,1f1f7_1f1f8,Flags/serbia-flag__1f1f7_1f1f8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f7_1f1f8/512.png,512,512,137582,ac0939e6050cae25ed557dcbb0fb89c9e24045db03021836549fcb03ded0195e
🇷🇺,Russia Flag,Flags,1f1f7_1f1fa,Flags/russia-flag__1f1f7_1f1fa.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f7_1f1fa/512.png,512,512,96529,d6fb5264760f5310611ac5977150b4da7cb92f4df35321c8ae24941bb3e4f3f9
🇷🇼,Rwanda Flag,Flags,1f1f7_1f1fc,Flags/rwanda-flag__1f1f7_1f1fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f7_1f1fc/512.png,512,512,97689,b3f03d845484659961baf105b334b6cf771d3b5864c0bdbf2f8819c4d50a85c4
🇸🇦,Saudi Arabia Flag,Flags,1f1f8_1f1e6,Flags/saudi-arabia-flag__1f1f8_1f1e6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1e6/512.png,512,512,123631,82a91025f42ccf4d4b0664555e47f0b02113dc6504544000d5977a3fc7c86d22
🇸🇧,Solomon Islands Flag,Flags,1f1f8_1f1e7,Flags/solomon-islands-flag__1f1f8_1f1e7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1e7/512.png,512,512,110859,f15bfc446d26a88675faa788e80648f78203a748f47a6659fb44c57dc18ca67d
🇸🇨,Seychelles Flag,Flags,1f1f8_1f1e8,Flags/seychelles-flag__1f1f8_1f1e8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1e8/512.png,512,512,107538,cbad241f6e0baa21581caa03d8f3121085fee9b4241e54fe718ef264574dc6ca
🇸🇩,Sudan Flag,Flags,1f1f8_1f1e9,Flags/sudan-flag__1f1f8_1f1e9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1e9/512.png,512,512,98784,e66d0fc67542ceb2d64ea004f91fb716fb1453d1fc5fc39aa77b618fb8e3ac27
🇸🇪,Sweden Flag,Flags,1f1f8_1f1ea,Flags/sweden-flag__1f1f8_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1ea/512.png,512,512,93925,757c34fd8e12725c8c8b3f7d3d2d4be8d9d2a0458c2ce0585d363eef2ba333da
🇸🇬,Singapore Flag,Flags,1f1f8_1f1ec,Flags/singapore-flag__1f1f8_1f1ec.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1ec/512.png,512,512,94672,0b4bac83aaf2e743b53021a6a487aeb1656a641931f00abb8406efbb09bb8a85
🇸🇭,St Helena Flag,Flags,1f1f8_1f1ed,Flags/st-helena-flag__1f1f8_1f1ed.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1ed/512.png,512,512,132238,d71431adf0ef7ac758a25aab8418116db3c0f542b999db7b63cf60e27620da4f
🇸🇮,Slovenia Flag,Flags,1f1f8_1f1ee,Flags/slovenia-flag__1f1f8_1f1ee.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1ee/512.png,512,512,93785,f07918f4f3600383f7c1bc97012ad82f1f79a9117dc5fe81ad0500fdc1f3edb1
🇸🇯,Svalbard Jan Mayen Flag,Flags,1f1f8_1f1ef,Flags/svalbard-jan-mayen-flag__1f1f8_1f1ef.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1ef/512.png,512,512,96261,083aae87c160637cca48fe8fbf71a4eab2d47e889932e9ba4ceae9bbdf25a401
🇸🇰,Slovakia Flag,Flags,1f1f8_1f1f0,Flags/slovakia-flag__1f1f8_1f1f0.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1f0/512.png,512,512,95116,d9c827612498ff6ef9b2f8f0735b503a0088714ac6a78e554be89c29fc0b5240
🇸🇱,Sierra Leone Flag,Flags,1f1f8_1f1f1,Flags/sierra-leone-flag__1f1f8_1f1f1.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1f1/512.png,512,512,93452,a1212a14b452ca6a827d7be439090c555d1b86a7aece2c1f7c0264ea30007a6c
🇸🇲,San Marino Flag,Flags,1f1f8_1f1f2,Flags/san-marino-flag__1f1f8_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1f8_1f1f2/512.png,512,512,174622,474090f5044ecb75f6de5bb85576a426a602d3cfa87154a2443e1d68afd0c6f1
